id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
837449137088077014,Home in Florence · 1 bedroom · 2 beds · 1 bath,503340951,Monica,,Gavinana Galluzzo,43.745856,11.2332743,Entire home/apt,170,2,1,2023-05-21,0.91,1,356,1,
837498056908588375,Rental unit in Florence · ★4.88 · 1 bedroom · 2 beds · 1 bath,463541039,Pegaso,,Centro Storico,43.77092,11.2585639,Entire home/apt,326,1,8,2023-05-31,2.50,13,360,8,
837525499986623402,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,298346656,Giovanni,,Centro Storico,43.77281250653184,11.2645107723536,Entire home/apt,174,1,1,2023-05-05,0.61,9,56,1,
837528444444024522,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,298346656,Giovanni,,Centro Storico,43.77249,11.26476,Entire home/apt,164,1,2,2023-04-10,0.58,9,119,2,
837558223401782479,Rental unit in Florence · ★3.50 · 2 bedrooms · 4 beds · 2 baths,151896777,Reservation,,Centro Storico,43.77638624759842,11.268043578048356,Entire home/apt,376,2,4,2023-05-13,1.18,29,122,4,
837558979213439818,Rental unit in Florence · ★4.64 · 1 bedroom · 1 bed · 1 shared bath,484913649,Martina,,Centro Storico,43.77529766591802,11.248172056492466,Private room,121,1,14,2023-06-16,5.06,2,98,14,
837632060645260261,Rental unit in Florence · ★4.83 · 2 bedrooms · 2 beds · 2 baths,407264422,Stefano,,Centro Storico,43.7686704,11.2602065,Entire home/apt,350,2,12,2023-05-31,4.04,12,344,12,
837646650673667335,Rental unit in Florence · ★4.20 · 2 bedrooms · 3 beds · 2 baths,503390313,Matias,,Centro Storico,43.7661451,11.2547925,Entire home/apt,213,1,5,2023-06-04,1.70,1,311,5,048017LTI8454
837688569241079922,Rental unit in Florence · ★4.85 · 2 bedrooms · 2 beds · 2 baths,501204088,HouseFlo,,Centro Storico,43.7722351,11.262077,Entire home/apt,245,3,13,2023-06-15,5.06,2,283,13,048017LTI8397
837713733240604674,Condo in Florence · 2 bedrooms · 3 beds · 2 baths,214314603,Eva,,Centro Storico,43.7723408808559,11.258921644032524,Entire home/apt,65,3,1,2023-04-11,0.41,1,47,1,
838148650236629907,Condo in Florence · ★4.90 · 2 bedrooms · 2 beds · 1.5 baths,76572850,Mirko,,Centro Storico,43.77178533793136,11.263377024887106,Entire home/apt,320,4,10,2023-05-24,3.37,9,144,10,
838242486024785373,Rental unit in Florence · 3 bedrooms · 3 beds · 2 baths,152791899,Federico,,Centro Storico,43.77418581937711,11.242473412316665,Entire home/apt,600,3,0,,,16,183,0,
838295916344161630,Rental unit in Florence · ★5.0 · 1 bedroom · 1 bed · 2 baths,503506237,Carlo,,Campo di Marte,43.76702630375186,11.275134917741275,Entire home/apt,69,3,10,2023-05-21,3.75,1,94,10,
838326104877432287,Rental unit in Florence · ★4.0 · 1 bedroom · 2 beds · 1 bath,439799158,Andrea,,Centro Storico,43.76895530466278,11.257874391380506,Entire home/apt,212,1,8,2023-06-20,3.00,1,257,8,
838353544045941397,Rental unit in Florence · ★4.81 · 2 bedrooms · 2 beds · 2 baths,197459150,Gabriele,,Centro Storico,43.76636269999999,11.25413,Entire home/apt,160,1,16,2023-05-31,5.85,2,285,16,
838823142973500322,Rental unit in Florence · ★4.89 · 1 bedroom · 2 beds · 1 bath,48262191,Elena,,Campo di Marte,43.7846923,11.2635273,Entire home/apt,106,2,18,2023-06-18,7.50,1,134,18,
838827783257459581,Rental unit in Florence · ★5.0 · 2 bedrooms · 2 beds · 1 bath,404129601,Leonardo,,Centro Storico,43.78256280000001,11.2332079,Entire home/apt,120,2,3,2023-06-04,1.15,2,305,3,
838879915583909884,Rental unit in Florence · ★4.86 · 1 bedroom · 2 beds · 1 bath,425887762,Ewelina,,Centro Storico,43.7759903,11.2589425,Entire home/apt,59,2,14,2023-05-31,4.77,1,314,14,
838898740492670422,Rental unit in Florence · ★4.67 · 2 bedrooms · 3 beds · 1 bath,424261844,Otello,,Centro Storico,43.78136,11.25674,Entire home/apt,132,1,6,2023-05-23,1.96,1,322,6,
838950435491259476,Rental unit in Florence · 2 bedrooms · 4 beds · 1.5 baths,503659272,Miles,,Centro Storico,43.76634907494955,11.250348770477741,Entire home/apt,300,5,2,2023-05-17,1.20,1,123,2,
838950567297623371,Rental unit in Florence · ★4.75 · 2 bedrooms · 2 beds · 1.5 baths,11562582,Alessandro,,Centro Storico,43.77907336056684,11.253650207992923,Entire home/apt,221,3,4,2023-05-30,1.46,10,317,4,
839053047603041783,Condo in Florence · ★4.0 · 2 bedrooms · 2 beds · 2 baths,96122546,Welcome To Our Holiday Homes,,Centro Storico,43.779779,11.2558404,Entire home/apt,133,2,5,2023-06-05,1.90,97,284,5,
839054928013447371,Rental unit in Florence · ★5.0 · 5 bedrooms · 7 beds · 3 baths,33273017,Eugenio,,Centro Storico,43.75995503857191,11.240988380426037,Entire home/apt,650,1,5,2023-06-18,5,3,314,5,
839086580223612941,Condo in Florence · ★5.0 · 1 bedroom · 2 beds · 1 bath,481098936,Roomcentoquattordici,,Campo di Marte,43.7851836,11.2615834,Entire home/apt,144,3,15,2023-06-20,6.08,2,75,15,
839095794869550049,Rental unit in Florence · ★5.0 · 1 bedroom · 1 bed · 1 private bath,170194750,Filippo,,Centro Storico,43.7767764,11.2652434,Private room,81,2,4,2023-06-18,1.43,3,306,4,
839254494759806554,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,375655267,Sauro,,Centro Storico,43.764767005783796,11.246056817471981,Entire home/apt,82,1,2,2023-06-10,2,3,243,2,
839321590947321267,Rental unit in Florence · ★4.69 · 1 bedroom · 1 bed · 1.5 baths,467974732,Armando,,Centro Storico,43.77809996882396,11.255980135156594,Private room,67,2,29,2023-06-17,9.56,5,290,29,
839619252752191598,Rental unit in Florence · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,100286496,Janileth,,Rifredi,43.79701420939371,11.213247229195918,Private room,70,1,43,2023-06-21,15.73,1,122,43,
839656476521213188,Rental unit in Florence · ★New · 1 bedroom · 3 beds · 1 bath,437066556,Stefano E Matteo,,Centro Storico,43.778287637316474,11.245087357180946,Entire home/apt,296,2,0,,,3,302,0,cir 048017LTN9008
839690725714612490,Rental unit in Florence · ★5.0 · 1 bedroom · 2 beds · 1 bath,460679741,Salvatore,,Centro Storico,43.77880879743312,11.243866152567298,Entire home/apt,136,2,29,2023-06-10,8.45,2,344,29,
839700701633627185,Bed and breakfast in Florence · 1 bedroom · 5 beds · 1 shared bath,503806727,Tomaas,,Centro Storico,43.781313031440135,11.244931782895836,Private room,147,1,1,2023-05-07,0.64,3,203,1,
839711359540055227,Rental unit in Florence · ★4.38 · 1 bedroom · 1 bed · 1 shared bath,503806727,Tomaas,,Centro Storico,43.779894398547995,11.243128747888203,Private room,120,1,8,2023-06-02,3.93,3,202,8,
839720023445866228,Rental unit in Florence · 1 bedroom · 1 bed · 1 shared bath,503806727,Tomaas,,Centro Storico,43.78005542358373,11.242814251231643,Private room,108,1,2,2023-06-06,1.36,3,184,2,
839760867290632383,Rental unit in Florence · ★4.50 · 1 bedroom · 2 beds · 1 shared bath,47877794,Cyro,,Centro Storico,43.78562613785839,11.228057199687555,Private room,102,2,6,2023-06-19,5.29,2,349,6,
839800232596422461,Rental unit in Florence · ★4.86 · 1 bedroom · 2 beds · 1 bath,451472406,Fabio,,Centro Storico,43.764452386055005,11.263726551812198,Entire home/apt,192,1,7,2023-05-28,2.84,3,148,7,
839813094011145539,Rental unit in Florence · ★4.58 · 1 bedroom · 2 beds · 1 bath,47877794,Cyro,,Centro Storico,43.784990637626336,11.230095309618642,Private room,80,2,24,2023-06-20,6.99,2,327,24,
840616097973412668,Rental unit in Florence · ★4.0 · 1 bedroom · 2 beds · 1 shared bath,705513,Giovanpaolo,,Centro Storico,43.78236914314443,11.243854984655748,Private room,73,4,7,2023-06-06,2.21,5,320,7,
840627976922934405,Rental unit in Bagno a Ripoli · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,452374288,Maria Serena,,Gavinana Galluzzo,43.75811827833337,11.30727325797515,Entire home/apt,100,4,6,2023-05-25,3.10,2,180,6,
840755987337104303,Rental unit in Florence · ★4.86 · 1 bedroom · 2 beds · 1.5 baths,57165586,Francesco,,Isolotto Legnaia,43.7715062,11.2353993,Entire home/apt,161,1,7,2023-06-17,2.63,3,319,7,
841023243614752881,Rental unit in Florence · ★4.71 · 1 bedroom · 2 beds · 1 bath,503398390,Martina,,Centro Storico,43.77031422208254,11.264701187610626,Entire home/apt,130,2,7,2023-06-20,3.50,1,358,7,
841044080044519271,Rental unit in Florence · 1 bedroom · 2 beds · 1 bath,38777494,Irene,,Campo di Marte,43.769938,11.2820186,Entire home/apt,190,1,1,2023-06-14,1,44,297,1,
841137032909623436,Rental unit in Florence · ★4.94 · 3 bedrooms · 4 beds · 2 baths,504119909,Omri,,Centro Storico,43.770052901584165,11.252539341155902,Entire home/apt,240,1,33,2023-06-19,10.31,1,232,33,048017LTN9790
841144941800500648,Rental unit in Florence · ★New · 1 bedroom · 1 bed · 1 private bath,503647834,Simonetta,,Campo di Marte,43.79679266848049,11.2624643213261,Private room,85,2,2,2023-06-20,2,1,60,2,
841203128967328216,Rental unit in Florence · ★4.19 · 1 bedroom · 2 beds · 1.5 baths,503258582,Welchome,,Centro Storico,43.77433,11.25173,Entire home/apt,234,1,16,2023-05-21,4.66,1,161,16,
841768221223060526,Rental unit in Florence · ★3.0 · 1 bedroom · 3 beds · 1 bath,38777494,Irene,,Centro Storico,43.7788915,11.241177,Entire home/apt,226,1,3,2023-05-21,1.18,44,300,3,
841806948905100613,Rental unit in Florence · ★4.0 · 2 bedrooms · 4 beds · 2 baths,151896777,Reservation,,Centro Storico,43.76777267853527,11.248857739449399,Entire home/apt,337,2,3,2023-06-05,1.00,29,263,3,048017LTI8578
841838118887914900,Home in Florence · ★5.0 · 3 bedrooms · 4 beds · 2 baths,10907601,Ginevra &,,Centro Storico,43.76902181874416,11.262125630688491,Entire home/apt,537,1,4,2023-06-14,3.00,3,353,4,
841868485155721300,Rental unit in Florence · ★4.89 · 2 bedrooms · 3 beds · 1 bath,504284888,Camilla,,Campo di Marte,43.785208842281826,11.263999873913399,Entire home/apt,118,1,18,2023-06-18,7.30,1,214,18,
841871957213099480,Condo in Florence · ★4.70 · 1 bedroom · 1 bed · 1 bath,504285942,Oliviero,,Isolotto Legnaia,43.7747726,11.2303967,Entire home/apt,115,2,10,2023-06-02,3.61,1,156,10,048017LTN8562
841899919629159268,Rental unit in Florence · ★4.08 · 1 bedroom · 2 beds · 1 bath,511621,Elona,,Centro Storico,43.77483882843488,11.25536780199292,Entire home/apt,246,1,13,2023-06-10,5.34,2,326,13,
842066125865109824,Condo in Florence · ★4.89 · 1 bedroom · 3 beds · 1 bath,82630233,Viola,,Centro Storico,43.7807712,11.2571876,Entire home/apt,165,1,19,2023-06-07,5.94,1,135,19,
842123950742248059,Rental unit in Florence · ★4.75 · 2 bedrooms · 2 beds · 1 bath,504356469,Marta,,Centro Storico,43.7785593,11.2522353,Entire home/apt,135,4,4,2023-06-09,1.58,2,58,4,
842124016586266522,Condo in Florence · ★4.50 · 2 bedrooms · 2 beds · 1 bath,504356469,Marta,,Centro Storico,43.777861661317395,11.2530838879699,Entire home/apt,125,3,6,2023-06-16,2.31,2,79,6,
842498338576706380,Rental unit in Florence · ★5.0 · 3 bedrooms · 4 beds · 2 baths,38777494,Irene,,Centro Storico,43.77004120000001,11.2408956,Entire home/apt,333,1,4,2023-06-07,1.36,44,281,4,
842536408324565091,Rental unit in Florence · 3 bedrooms · 3 beds · 1 bath,26894194,Mamo,,Centro Storico,43.76690543106134,11.239892776773953,Entire home/apt,276,1,0,,,129,278,0,
842582263431582933,Rental unit in Florence · ★4.67 · 2 bedrooms · 3 beds · 2 baths,94249127,Cosimo,,Centro Storico,43.77010297149713,11.253282289336736,Entire home/apt,173,2,12,2023-06-19,4.68,1,240,12,
842639483964545934,Vacation home in Florence · ★4.82 · 1 bedroom · 1 bed · 1 bath,504450434,Simone,,Isolotto Legnaia,43.7751488,11.2300235,Entire home/apt,158,2,11,2023-06-15,4.46,1,357,11,
842674640149093317,Condo in Florence · 2 bedrooms · 4 beds · 2 baths,233483862,Cinzia Chiaramonti,,Centro Storico,43.7658767,11.2445105,Entire home/apt,200,3,0,,,14,75,0,
842683491027882200,Rental unit in Florence · 1 bedroom · 1 bed · 1 private bath,504462380,Tamas,,Isolotto Legnaia,43.773992522085294,11.23391119583219,Private room,68,1,0,,,1,81,0,
843195162494692865,Rental unit in Florence · ★5.0 · 1 bedroom · 3 beds · 1 bath,504563533,Ana Lorena,,Centro Storico,43.770209055598734,11.262163817882538,Entire home/apt,124,2,8,2023-06-19,8,1,302,8,
843210095006343791,Condo in Florence · ★4.86 · 1 bedroom · 1 bed · 1 bath,45259442,Istay,,Centro Storico,43.7729545319265,11.2477092461021,Entire home/apt,302,1,7,2023-06-11,2.66,140,35,7,
843223248201898973,Rental unit in Florence · ★4.82 · 1 bedroom · 1 bed · 1 bath,1599109,Malika,,Centro Storico,43.777399,11.2566634,Entire home/apt,134,2,17,2023-06-16,5.86,1,73,17,
843348605984009100,Condo in Florence · ★4.94 · 1 bedroom · 1 bed · 1 bath,504590928,Stefania,,Centro Storico,43.781398485134815,11.260158078955788,Entire home/apt,127,2,16,2023-06-19,5.85,2,220,16,
843422220120395254,Rental unit in Florence · ★5.0 · 1 bedroom · 1 bed · 1 bath,504590928,Stefania,,Centro Storico,43.78154750667038,11.260272269249313,Entire home/apt,137,2,11,2023-05-21,4.02,2,304,11,
843566242792153027,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,45605559,Casa Boss,,Campo di Marte,43.7865459,11.2628667,Entire home/apt,130,1,0,,,4,320,0,
843870741793630440,Rental unit in Florence · ★4.88 · 2 bedrooms · 2 beds · 2 baths,459928521,P Greco,,Centro Storico,43.78004929999999,11.2612959,Entire home/apt,543,1,8,2023-05-19,2.50,4,347,8,
844061367138894289,Rental unit in Florence · 2 bedrooms · 3 beds · 1 bath,137812354,Adrian Tiziano,,Campo di Marte,43.78717,11.26413,Entire home/apt,165,1,2,2023-04-10,0.78,5,50,2,
844152015950645296,Rental unit in Florence · ★4.83 · 2 bedrooms · 3 beds · 2 baths,33839628,Maurizio,,Centro Storico,43.77271,11.24493,Entire home/apt,236,2,12,2023-06-01,4.93,6,73,12,
844207482684562521,Rental unit in Florence · 1 bedroom · 3 beds · 1 bath,185852878,Gian Lorenzo,,Gavinana Galluzzo,43.75337,11.28643,Entire home/apt,188,1,2,2023-05-20,0.79,2,85,2,048017LTN9168
844293157224127548,Rental unit in Florence · ★4.83 · 1 bedroom · 1 bed · 1 bath,495871436,Riccardo,,Centro Storico,43.77597720000001,11.241332,Entire home/apt,118,2,6,2023-05-25,2.43,10,113,6,
844370997094704812,Rental unit in Florence · ★4.33 · 1 bedroom · 1 bed · 1 bath,495871436,Riccardo,,Centro Storico,43.77664342124476,11.24212052020073,Entire home/apt,110,2,3,2023-04-24,1.18,10,117,3,
844828014575186311,Rental unit in Florence · ★5.0 · 1 bedroom · 2 beds · 1 bath,310909870,Cristina,,Rifredi,43.79737,11.19465,Entire home/apt,103,3,11,2023-06-19,4.52,1,328,11,
844995455656591414,Condo in Florence · ★4.92 · 1 bedroom · 1 bed · 1 bath,109957995,Annamaria,,Isolotto Legnaia,43.7747726,11.2303967,Entire home/apt,122,2,13,2023-05-26,4.70,2,157,13,
845504850145155620,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,109484933,Michele,,Campo di Marte,43.76785523342001,11.286117947253004,Entire home/apt,121,4,2,2023-04-18,0.81,1,0,2,
845658131213569892,Home in Florence · ★4.75 · 3 bedrooms · 3 beds · 2.5 baths,5051663,Elisabetta,,Campo di Marte,43.779680614314245,11.310050873929502,Entire home/apt,199,3,4,2023-05-28,1.76,3,286,4,
845670494219062034,Rental unit in Florence · ★5.0 · 1 bedroom · 2 beds · 1 bath,132687918,Anna,,Rifredi,43.79694,11.24474,Entire home/apt,116,2,7,2023-06-05,4.04,1,83,7,845670494219062034
845725753724788546,Rental unit in Florence · ★4.67 · 1 bedroom · 2 beds · 1.5 baths,53468487,Kalum Gayan Karunaratne,,Rifredi,43.79903880600924,11.206980377031668,Entire home/apt,69,2,3,2023-06-07,1.14,1,299,3,
846092017357106527,Rental unit in Florence · ★4.80 · 2 bedrooms · 2 beds · 1.5 baths,11562582,Alessandro,,Centro Storico,43.778888953455564,11.255607479251863,Entire home/apt,196,3,10,2023-06-21,3.23,10,315,10,
846182530340328319,Rental unit in Florence · ★4.31 · 1 bedroom · 2 beds · 1.5 baths,108858717,Nicat,,Rifredi,43.7923546,11.2210719,Entire home/apt,83,1,13,2023-06-19,4.06,1,0,13,
846205065306178463,Rental unit in Florence · ★4.80 · 1 bedroom · 1 bed · 1 bath,278105364,Antonella,,Centro Storico,43.76659171296848,11.25093587952835,Entire home/apt,131,2,5,2023-06-12,5,1,131,5,
846233568243844544,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,5012353,Ludovica & Family,,Rifredi,43.785123,11.2496185,Entire home/apt,150,2,1,2023-04-10,0.41,4,0,1,
846277885882030165,Rental unit in Florence · ★4.0 · 1 bedroom · 2 beds · 1 bath,90412491,Giulietta,,Centro Storico,43.78100667540744,11.235775900615332,Entire home/apt,179,1,3,2023-06-15,3,1,317,3,
846282982919648256,Rental unit in Florence · ★4.64 · 1 bedroom · 1 bed · 1 shared bath,39137239,Ken,,Rifredi,43.7877801,11.2260238,Private room,77,2,11,2023-06-07,4.34,2,81,11,
846320262817867834,Condo in Florence · ★4.92 · 1 bedroom · 2 beds · 1 bath,152671497,Katia E Manfredi,,Centro Storico,43.77116029095424,11.247995693115218,Entire home/apt,135,2,12,2023-06-15,6.92,1,17,12,
846337395015589217,Rental unit in Florence · ★4.67 · 1 bedroom · 1 bed · 1 bath,229286356,Luce,,Centro Storico,43.7641765,11.2615237,Entire home/apt,133,4,9,2023-06-01,2.90,6,13,9,
846382325828732926,Condo in Florence · ★4.33 · 2 bedrooms · 3 beds · 2 baths,204233827,Alfredo,,Centro Storico,43.76809189999999,11.2568309,Entire home/apt,257,1,9,2023-06-10,5.74,1,80,9,
846450946491998051,Rental unit in Florence · ★5.0 · 2 bedrooms · 5 beds · 1 bath,466263435,Alberto,,Centro Storico,43.77615898255953,11.26252891764245,Entire home/apt,189,1,3,2023-05-31,1.45,1,269,3,
846474076139367849,Home in Florence · ★4.67 · 3 bedrooms · 4 beds · 2 baths,463541039,Pegaso,,Centro Storico,43.77497169999999,11.2573055,Entire home/apt,805,1,6,2023-06-09,2.12,13,356,6,
846493162928571327,Rental unit in Florence · ★5.0 · 3 bedrooms · 3 beds · 2 baths,108828818,Alessandro,,Centro Storico,43.767836668610954,11.259486973285675,Entire home/apt,442,3,4,2023-06-19,3.64,1,353,4,
846505612102448714,Rental unit in Florence · ★4.91 · 1 bedroom · 1 bed · 1 bath,1702993,Marusca,,Centro Storico,43.76974173108377,11.264121888360616,Entire home/apt,120,3,11,2023-06-10,3.51,6,259,11,
846697092377168104,Rental unit in Florence · ★New · 1 bedroom · 1 bed · 1 bath,23646676,Sandro,,Centro Storico,43.76879061355689,11.26887772232294,Entire home/apt,130,3,0,,,2,356,0,048017LTN8895
846787398202573675,Rental unit in Florence · ★5.0 · 2 bedrooms · 4 beds · 1 bath,26894194,Mamo,,Centro Storico,43.76780295309501,11.247758438836636,Entire home/apt,257,1,3,2023-06-06,1.88,129,280,3,
846800332733739367,Rental unit in Florence · ★5.0 · 1 bedroom · 2 beds · 1 bath,157809998,Diana,,Centro Storico,43.76782255326507,11.264656730180217,Entire home/apt,141,2,9,2023-05-22,3.46,6,334,9,
846850604971930220,Rental unit in Florence · ★4.88 · 2 bedrooms · 3 beds · 2 baths,101264939,Mattia,,Isolotto Legnaia,43.7709669,11.2369267,Entire home/apt,148,1,16,2023-06-09,5.33,28,307,16,
846892493167717780,Rental unit in Florence · ★5.0 · 1 bedroom · 1 bed · 1 bath,26894194,Mamo,,Gavinana Galluzzo,43.75701348411849,11.240496277849143,Entire home/apt,178,1,5,2023-05-30,1.56,129,318,5,
846942546529532233,Rental unit in Florence · ★4.22 · 2 bedrooms · 3 beds · 1.5 baths,23904874,Edoardo E Michela,,Centro Storico,43.7808573878184,11.245233239309682,Entire home/apt,243,2,9,2023-06-07,3.29,209,252,9,
846968074885502657,Rental unit in Florence · 3 bedrooms · 5 beds · 2.5 baths,4156491,Apartments Florence,,Centro Storico,43.76900273734027,11.258093244290809,Entire home/apt,543,1,2,2023-06-05,2,90,48,2,
846983426459136308,Rental unit in Florence · ★4.86 · 3 bedrooms · 3 beds · 2 baths,101264939,Mattia,,Centro Storico,43.782172397312486,11.232215980426025,Entire home/apt,148,1,14,2023-06-08,4.94,28,312,14,
847020676491744850,Rental unit in Florence · ★4.80 · 1 bedroom · 1 bed · 1 bath,488317,Diana,,Centro Storico,43.768032480344274,11.251396573120989,Entire home/apt,144,3,5,2023-06-06,2.73,37,338,5,
847033756916569382,Rental unit in Florence · ★New · 4 bedrooms · 4 beds · 2 baths,31787260,Tatiana,,Centro Storico,43.7765046,11.2558057,Entire home/apt,264,2,0,,,3,290,0,
847034482913824083,Rental unit in Florence · ★4.44 · 2 bedrooms · 4 beds · 1 bath,482991854,Angelo,,Rifredi,43.8083558,11.2350009,Entire home/apt,137,1,9,2023-06-16,2.81,2,0,9,
847193948612039777,Rental unit in Florence · 3 bedrooms · 4 beds · 3 baths,549285,Damiano,,Centro Storico,43.77801395792316,11.251445588671315,Entire home/apt,220,3,0,,,1,212,0,
847200143030176588,Rental unit in Florence · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,39137239,Ken,,Centro Storico,43.7866874630774,11.226687241653858,Private room,70,2,18,2023-05-30,6.00,2,84,18,
847587653960885350,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,155914336,Emanuele,,Centro Storico,43.7701867,11.2548834,Entire home/apt,240,3,0,,,19,69,0,
847598032812753310,Rental unit in Florence · ★4.88 · 1 bedroom · 2 beds · 1 bath,443817459,Viola,,Gavinana Galluzzo,43.74076914939099,11.290799682045417,Entire home/apt,126,2,8,2023-05-17,2.96,1,295,8,
847655499770199109,Rental unit in Florence · ★4.92 · 1 bedroom · 1 bed · 1 bath,36851633,Maria,,Centro Storico,43.76856989544109,11.246222473016342,Entire home/apt,201,2,13,2023-06-15,4.76,2,169,13,
847713528188580953,Rental unit in Florence · ★5.0 · 3 bedrooms · 3 beds · 3.5 baths,255963304,Brian,,Centro Storico,43.7717074,11.2508978,Entire home/apt,600,2,4,2023-06-19,2.03,1,243,4,
847719375192832705,Condo in Florence · 3 bedrooms · 5 beds · 2 baths,63844698,WineApartmentsFlorence,,Centro Storico,43.7739109,11.2466119,Entire home/apt,321,1,1,2023-05-29,1,26,272,1,
847742511788282070,Rental unit in Florence · ★4.80 · 2 bedrooms · 2 beds · 1 bath,38777494,Irene,,Campo di Marte,43.769938,11.2820186,Entire home/apt,192,1,5,2023-06-07,2.00,44,279,5,
847747738543065311,Rental unit in Florence · ★5.0 · 1 bedroom · 2 beds · 1 bath,26894194,Mamo,,Centro Storico,43.772213880488,11.255340320135517,Entire home/apt,266,1,4,2023-05-26,1.43,129,291,4,
847748080279753619,Rental unit in Florence · 2 bedrooms · 2 beds · 1 bath,26894194,Mamo,,Centro Storico,43.76351739647038,11.260633547278761,Entire home/apt,170,1,2,2023-05-28,1.33,129,302,2,
847833194991666833,Rental unit in Florence · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,270543351,Lorenzo,,Campo di Marte,43.773127563198265,11.303992116689486,Private room,55,1,3,2023-06-17,2.81,2,254,3,
847833200122245904,Rental unit in Florence · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,270543351,Lorenzo,,Campo di Marte,43.7710868895994,11.305310295237145,Private room,74,1,4,2023-06-11,3.43,2,255,4,
847864721358923387,Rental unit in Florence · ★4.71 · 1 bedroom · 2 beds · 1 bath,49523020,Alice,,Centro Storico,43.767588817469274,11.252518301453728,Entire home/apt,218,4,14,2023-06-19,5.75,7,354,14,
847944311595949468,Rental unit in Florence · ★4.0 · 1 bedroom · 1 bed · 1 bath,268045875,Giorgia,,Centro Storico,43.76851966094346,11.257293637820425,Entire home/apt,190,2,4,2023-05-31,1.69,2,131,4,
848253496200223586,Rental unit in Florence · 2 bedrooms · 2 beds · 1 bath,11148992,Benedetta,,Campo di Marte,43.7819204,11.2807268,Entire home/apt,80,1,0,,,1,129,0,
848275834833067420,Rental unit in Florence · ★5.0 · 1 bedroom · 1 bed · 1 bath,19613323,Luca,,Centro Storico,43.77421409999999,11.2580886,Entire home/apt,347,3,11,2023-06-20,4.52,15,177,11,
848280958404338247,Rental unit in Florence · ★5.0 · 1 bedroom · 2 beds · 1 bath,13786214,Alessandro,,Centro Storico,43.7720413,11.261612,Entire home/apt,119,2,6,2023-06-14,2.40,1,109,6,
848402395182534843,Rental unit in Florence · 2 bedrooms · 2 beds · 1 bath,505657641,Marta,,Campo di Marte,43.773524124087615,11.293205047589744,Entire home/apt,130,2,0,,,1,97,0,
848447650964647960,Rental unit in Florence · 1 bedroom · 2 beds · 1 bath,76556384,Andrea,,Centro Storico,43.764486551750515,11.246308600870018,Entire home/apt,105,1,2,2023-04-23,0.80,58,326,2,
848492242115041778,Rental unit in Florence · ★4.60 · 1 bedroom · 1 bed · 1 bath,119633891,Gregorio,,Centro Storico,43.7816109,11.2445729,Entire home/apt,113,2,20,2023-06-19,7.32,4,224,20,
848524224813113261,Rental unit in Florence · ★4.94 · 1 bedroom · 1 bed · 1 bath,16185279,Leonardo,,Campo di Marte,43.7836708,11.2651734,Entire home/apt,207,3,16,2023-06-03,5.39,26,7,16,
848538421651064653,Rental unit in Florence · ★4.89 · 1 bedroom · 1 bed · 2 baths,505693069,Philip,,Centro Storico,43.763358619337886,11.254827642852797,Entire home/apt,250,2,9,2023-06-19,3.65,1,301,9,
848651636588917622,Rental unit in Florence · ★4.67 · 1 bedroom · 2 beds · 1 bath,505721923,Elva,,Centro Storico,43.77513330000001,11.2643134,Entire home/apt,180,3,3,2023-06-06,1.17,2,178,3,
848994892422430120,Rental unit in Florence · ★4.75 · 3 bedrooms · 4 beds · 2 baths,505777492,Guido,,Centro Storico,43.77991567426179,11.252556920826628,Entire home/apt,347,2,12,2023-06-04,4.93,1,40,12,
849053977026393172,Rental unit in Florence · ★4.67 · 1 bedroom · 2 beds · 1 bath,263826008,Beatrice,,Gavinana Galluzzo,43.76167664669587,11.277171706271133,Entire home/apt,122,2,6,2023-05-31,2.37,28,337,6,048017LTN6895
849102032447323249,Rental unit in Florence · ★5.0 · 1 bedroom · 2 beds · 1 bath,29375646,Irene,,Centro Storico,43.772000611718035,11.268117036245732,Entire home/apt,129,3,6,2023-06-04,3.91,4,256,6,
849197640618976210,Rental unit in Florence · ★4.93 · 2 bedrooms · 4 beds · 2 baths,25237882,Giovanni,,Centro Storico,43.779374140439934,11.255345184511455,Entire home/apt,181,3,15,2023-06-15,7.38,1,273,15,
849206406250692262,Rental unit in Florence · 3 bedrooms · 4 beds · 3 baths,38777494,Irene,,Centro Storico,43.7695544,11.2645604,Entire home/apt,572,1,0,,,44,272,0,
849253273693684809,Rental unit in Florence · ★4.65 · 1 bedroom · 2 beds · 1 bath,19615246,Marco,,Centro Storico,43.78507020964827,11.232358492567728,Entire home/apt,115,2,23,2023-06-19,8.52,1,152,23,
